Date,VTI,VEA,BND,BNDX,FZROX,VFIDX,VFSUX,^GSPC,^DJI,^IXIC,^NYA
2003-02-28,26.36504555,0.0,0.0,0.0,0.0,3.486815929,5.316529751,841.1500244,7891.080078,1337.52002,4716.069824
2003-03-03,26.16838455,0.0,0.0,0.0,0.0,3.490232706,5.321443081,834.8099976,7837.859863,1320.290039,4709.379883
2003-03-04,25.79842377,0.0,0.0,0.0,0.0,3.49706912,5.326356411,821.9899902,7704.870117,1307.77002,4638.049805
2003-03-05,25.95507813,0.0,0.0,0.0,0.0,3.50048995,5.326356411,829.8499756,7775.600098,1314.400024,4673.75
2003-03-06,25.81507683,0.0,0.0,0.0,0.0,3.49706912,5.326356411,822.0999756,7673.990234,1302.890015,4626.02002
2003-03-07,25.99506187,0.0,0.0,0.0,0.0,3.50048995,5.326356411,828.8900146,7740.029785,1305.290039,4645.100098
2003-03-10,25.36177254,0.0,0.0,0.0,0.0,3.507326126,5.331268311,807.4799805,7568.180176,1278.369995,4529.069824
2003-03-11,25.15846062,0.0,0.0,0.0,0.0,3.503909588,5.331268311,800.7299805,7524.060059,1271.469971,4499.640137
2003-03-12,25.24843979,0.0,0.0,0.0,0.0,3.50048995,5.326356411,804.1900024,7552.069824,1279.23999,4486.700195
2003-03-13,26.09839821,0.0,0.0,0.0,0.0,3.4765625,5.311614513,831.9000244,7821.75,1340.77002,4625.209961
2003-03-14,26.19838142,0.0,0.0,0.0,0.0,3.479979515,5.311614513,833.2700195,7859.709961,1340.329956,4641.629883
2003-03-17,26.93168831,0.0,0.0,0.0,0.0,3.466305256,5.306699753,862.789978,8141.919922,1392.27002,4783.950195
2003-03-18,27.17499924,0.0,0.0,0.0,0.0,3.452632666,5.296873569,866.4500122,8194.230469,1400.550049,4800.160156
2003-03-19,27.2816658,0.0,0.0,0.0,0.0,3.442375422,5.296873569,874.0200195,8265.450195,1397.069946,4845.370117
2003-03-20,27.41497612,0.0,0.0,0.0,0.0,3.438957214,5.291959286,875.6699829,8286.599609,1402.77002,4856.439941
2003-03-21,27.99827766,0.0,0.0,0.0,0.0,3.425283909,5.287043095,895.789978,8521.969727,1421.839966,4970.939941
2003-03-24,27.04834557,0.0,0.0,0.0,0.0,3.445791721,5.296873569,864.2299805,8214.679688,1369.780029,4801.580078
2003-03-25,27.36832047,0.0,0.0,0.0,0.0,3.449213982,5.296873569,874.7399902,8280.230469,1391.01001,4862.009766
2003-03-26,27.23499489,0.0,0.0,0.0,0.0,3.449213982,5.301789284,869.9500122,8229.879883,1387.449951,4844.629883
2003-03-27,27.18166733,0.0,0.0,0.0,0.0,3.456049919,5.301789284,868.5200195,8201.450195,1384.25,4829.709961
2003-03-28,27.0516758,0.0,0.0,0.0,0.0,3.462886095,5.306699753,863.5,8145.77002,1369.599976,4809.100098
2003-03-31,26.56323433,0.0,0.0,0.0,0.0,3.49345994,5.336786747,848.1799927,7992.129883,1341.170044,4730.209961
2003-04-01,26.94796944,0.0,0.0,0.0,0.0,3.490023375,5.336786747,858.4799805,8069.859863,1348.300049,4793.560059
2003-04-02,27.59363556,0.0,0.0,0.0,0.0,3.479717016,5.326922417,880.9000244,8285.05957,1396.719971,4897.970215
2003-04-03,27.43303871,0.0,0.0,0.0,0.0,3.483153582,5.331851959,876.4500122,8240.379883,1396.579956,4870.290039
2003-04-04,27.53008652,0.0,0.0,0.0,0.0,3.479717016,5.331851959,878.8499756,8277.150391,1383.51001,4898.049805
2003-04-07,27.53342247,0.0,0.0,0.0,0.0,3.472847223,5.326922417,879.9299927,8300.410156,1389.51001,4923.27002
2003-04-08,27.51668739,0.0,0.0,0.0,0.0,3.483153582,5.331851959,878.289978,8298.919922,1382.939941,4917.600098
2003-04-09,27.19887352,0.0,0.0,0.0,0.0,3.490023375,5.336786747,865.9899902,8197.94043,1356.73999,4870.569824
2003-04-10,27.34272957,0.0,0.0,0.0,0.0,3.483153582,5.331851959,871.5800171,8221.330078,1365.609985,4887.410156
2003-04-11,27.22899055,0.0,0.0,0.0,0.0,3.476281881,5.321990967,868.2999878,8203.410156,1358.849976,4875.629883
2003-04-14,27.79437256,0.0,0.0,0.0,0.0,3.469414711,5.317060471,885.2299805,8351.099609,1384.949951,4956.279785
2003-04-15,27.97502518,0.0,0.0,0.0,0.0,3.479717016,5.321990967,890.8099976,8402.360352,1391.01001,4995.25
2003-04-16,27.60368538,0.0,0.0,0.0,0.0,3.486586094,5.326922417,879.9099731,8257.610352,1394.719971,4932.600098
2003-04-17,28.03191185,0.0,0.0,0.0,0.0,3.483153582,5.326922417,893.5800171,8337.650391,1425.5,5006.319824
2003-04-21,28.02521133,0.0,0.0,0.0,0.0,3.479717016,5.321990967,892.0100098,8328.900391,1424.369995,5004.97998
2003-04-22,28.59728622,0.0,0.0,0.0,0.0,3.483153582,5.326922417,911.3699951,8484.990234,1451.359985,5101.810059
2003-04-23,28.83815384,0.0,0.0,0.0,0.0,3.486586094,5.326922417,919.0200195,8515.660156,1466.160034,5135.120117
2003-04-24,28.60733795,0.0,0.0,0.0,0.0,3.500329733,5.336786747,911.4299927,8440.040039,1457.22998,5085.299805
2003-04-25,28.21256447,0.0,0.0,0.0,0.0,3.503763437,5.341714859,898.8099976,8306.349609,1434.540039,5017.620117
2003-04-28,28.71103477,0.0,0.0,0.0,0.0,3.500329733,5.336786747,914.8400269,8471.610352,1462.23999,5108.240234
2003-04-29,28.80470467,0.0,0.0,0.0,0.0,3.500329733,5.336786747,917.8400269,8502.990234,1471.300049,5117.100098
2003-04-30,28.85154915,0.0,0.0,0.0,0.0,3.533802748,5.371439457,916.9199829,8480.089844,1464.310059,5131.560059
2003-05-01,28.81808472,0.0,0.0,0.0,0.0,3.533802748,5.371439457,916.2999878,8454.25,1472.560059,5126.799805
2003-05-02,29.22290802,0.0,0.0,0.0,0.0,3.526901484,5.366486073,930.0800171,8582.679688,1502.880005,5201.100098
2003-05-05,29.20616341,0.0,0.0,0.0,0.0,3.533802748,5.371439457,926.5499878,8531.570313,1504.040039,5207.129883
2003-05-06,29.40689659,0.0,0.0,0.0,0.0,3.547607183,5.381342888,934.3900146,8588.360352,1523.709961,5259.060059
2003-05-07,29.30653,0.0,0.0,0.0,0.0,3.564862251,5.386291981,929.6199951,8560.629883,1506.76001,5226.700195
2003-05-08,29.0054512,0.0,0.0,0.0,0.0,3.571763039,5.386291981,920.2700195,8491.219727,1489.689941,5174.509766
2003-05-09,29.42362213,0.0,0.0,0.0,0.0,3.571763039,5.386291981,933.4099731,8604.599609,1520.150024,5242.839844
2003-05-12,29.77489281,0.0,0.0,0.0,0.0,3.575215578,5.386291981,945.1099854,8726.730469,1541.400024,5300.220215
2003-05-13,29.74145699,0.0,0.0,0.0,0.0,3.578665733,5.386291981,942.2999878,8679.25,1539.680054,5283.759766
2003-05-14,29.63438988,0.0,0.0,0.0,0.0,3.592468023,5.391241074,939.2800293,8647.820313,1534.900024,5279.470215
2003-05-15,29.86856651,0.0,0.0,0.0,0.0,3.585566998,5.386291981,946.6699829,8713.139648,1551.380005,5312.549805
2003-05-16,29.80501175,0.0,0.0,0.0,0.0,3.599371672,5.391241074,944.2999878,8678.969727,1538.530029,5321.709961
2003-05-19,29.10580826,0.0,0.0,0.0,0.0,3.599371672,5.396195412,920.7700195,8493.389648,1492.77002,5196.509766
2003-05-20,29.07569695,0.0,0.0,0.0,0.0,3.609725952,5.401143074,919.7299805,8491.360352,1491.089966,5204.899902
2003-05-21,29.1961422,0.0,0.0,0.0,0.0,3.602824688,5.391241074,923.4199829,8516.429688,1489.869995,5223.220215
2003-05-22,29.39016151,0.0,0.0,0.0,0.0,3.609725952,5.396195412,931.8699951,8594.019531,1507.550049,5273.509766
2003-05-23,29.51395035,0.0,0.0,0.0,0.0,3.609725952,5.396195412,933.2199707,8601.379883,1510.089966,5288.450195
2003-05-27,30.10276031,0.0,0.0,0.0,0.0,3.602824688,5.396195412,951.4799805,8781.349609,1556.689941,5367.439941
2003-05-28,30.13622665,0.0,0.0,0.0,0.0,3.599371672,5.396195412,953.2199707,8793.120117,1563.23999,5377.72998
2003-05-29,30.08604431,0.0,0.0,0.0,0.0,3.613173485,5.401143074,949.6400146,8711.179688,1574.949951,5366.22998
2003-05-30,30.53432083,0.0,0.0,0.0,0.0,3.630162716,5.420518398,963.5900269,8850.259766,1595.910034,5435.370117
2003-06-02,30.66145325,0.0,0.0,0.0,0.0,3.623230219,5.420518398,967.0,8897.80957,1590.75,5470.02002
2003-06-03,30.84545898,0.0,0.0,0.0,0.0,3.637098312,5.425488472,971.5599976,8922.950195,1603.560059,5481.589844
2003-06-04,31.28706169,0.0,0.0,0.0,0.0,3.644035816,5.430456161,986.2399902,9038.980469,1634.650024,5558.419922
2003-06-05,31.45767593,0.0,0.0,0.0,0.0,3.640567541,5.425488472,990.1400146,9041.299805,1646.01001,5585.5
2003-06-06,31.38074875,0.0,0.0,0.0,0.0,3.637098312,5.425488472,987.7600098,9062.790039,1627.420044,5583.080078
2003-06-09,30.96254539,0.0,0.0,0.0,0.0,3.650969505,5.435422897,975.9299927,8980.0,1603.969971,5520.080078
2003-06-10,31.24692154,0.0,0.0,0.0,0.0,3.661370993,5.440395355,984.8400269,9054.889648,1627.670044,5564.370117
2003-06-11,31.62162209,0.0,0.0,0.0,0.0,3.661370993,5.435422897,997.4799805,9183.219727,1646.02002,5646.77002
2003-06-12,31.68517494,0.0,0.0,0.0,0.0,3.664835215,5.440395355,998.5100098,9196.549805,1653.619995,5650.660156
2003-06-13,31.37404633,0.0,0.0,0.0,0.0,3.678708315,5.44535923,988.6099854,9117.120117,1626.48999,5598.609863
2003-06-16,32.01638794,0.0,0.0,0.0,0.0,3.668304205,5.440395355,1010.73999,9318.959961,1666.579956,5714.410156
2003-06-17,32.06656265,0.0,0.0,0.0,0.0,3.654435635,5.430456161,1011.659973,9323.019531,1668.439941,5722.850098
2003-06-18,31.99966431,0.0,0.0,0.0,0.0,3.640567541,5.430456161,1010.090027,9293.799805,1677.140015,5706.060059
2003-06-19,31.50785065,0.0,0.0,0.0,0.0,3.647499323,5.435422897,994.7000122,9179.530273,1648.640015,5627.430176
2003-06-20,31.54801178,0.0,0.0,0.0,0.0,3.637098312,5.430456161,995.6900024,9200.75,1644.719971,5631.410156
2003-06-23,31.09492874,0.0,0.0,0.0,0.0,3.647499323,5.435422897,981.6400146,9072.950195,1610.75,5549.089844
2003-06-24,31.17883492,0.0,0.0,0.0,0.0,3.654435635,5.440395355,983.4500122,9109.849609,1605.609985,5551.189941
2003-06-25,30.97747421,0.0,0.0,0.0,0.0,3.640567541,5.430456161,975.3200073,9011.530273,1602.660034,5523.350098
2003-06-26,31.31309128,0.0,0.0,0.0,0.0,3.616296053,5.415549278,985.8200073,9079.040039,1634.01001,5555.839844
2003-06-27,31.04794884,0.0,0.0,0.0,0.0,3.60935998,5.415549278,976.2199707,8989.049805,1625.26001,5509.609863
2003-06-30,31.02781296,0.0,0.0,0.0,0.0,3.63445425,5.439481735,974.5,8985.44043,1622.800049,5505.169922
2003-07-01,31.24932098,0.0,0.0,0.0,0.0,3.630966902,5.439481735,982.3200073,9040.950195,1640.130005,5526.47998
2003-07-02,31.59501457,0.0,0.0,0.0,0.0,3.63445425,5.439481735,993.75,9142.839844,1678.72998,5590.549805
2003-07-03,31.38019943,0.0,0.0,0.0,0.0,3.620512962,5.439481735,985.7000122,9070.209961,1663.459961,5558.459961
2003-07-07,31.98431969,0.0,0.0,0.0,0.0,3.610058546,5.43449831,1004.419983,9216.790039,1720.709961,5639.160156
2003-07-08,32.16889954,0.0,0.0,0.0,0.0,3.606575251,5.429514408,1007.840027,9223.089844,1746.459961,5642.439941
2003-07-09,32.05143738,0.0,0.0,0.0,0.0,3.610058546,5.429514408,1002.210022,9156.209961,1747.459961,5617.169922
2003-07-10,31.64868736,0.0,0.0,0.0,0.0,3.617027283,5.43449831,988.7000122,9036.040039,1715.859985,5544.790039
2003-07-11,31.88698387,0.0,0.0,0.0,0.0,3.623996496,5.439481735,998.1400146,9119.589844,1733.930054,5588.790039
2003-07-14,32.13198853,0.0,0.0,0.0,0.0,3.613543272,5.43449831,1003.859985,9177.150391,1754.819946,5625.299805
2003-07-15,31.97089005,0.0,0.0,0.0,0.0,3.582181454,5.419545174,1000.419983,9128.969727,1753.209961,5583.850098
2003-07-16,31.806427,0.0,0.0,0.0,0.0,3.578696966,5.414557457,994.0900269,9094.589844,1747.969971,5552.509766
2003-07-17,31.39362717,0.0,0.0,0.0,0.0,3.575213909,5.414557457,981.7299805,9050.820313,1698.02002,5484.189941
2003-07-18,31.71583366,0.0,0.0,0.0,0.0,3.575213909,5.414557457,993.3200073,9188.150391,1708.5,5555.259766
2003-07-21,31.24932098,0.0,0.0,0.0,0.0,3.547339916,5.4045825,978.7999878,9096.69043,1681.410034,5483.609863
2003-07-22,31.56145859,0.0,0.0,0.0,0.0,3.547339916,5.4045825,988.1099854,9158.450195,1706.099976,5527.109863
2003-07-23,31.59836388,0.0,0.0,0.0,0.0,3.557788134,5.40956831,988.6099854,9194.240234,1719.180054,5538.620117
2003-07-24,31.35335732,0.0,0.0,0.0,0.0,3.547339916,5.40956831,981.5999756,9112.509766,1701.420044,5531.609863
2003-07-25,31.90377235,0.0,0.0,0.0,0.0,3.547339916,5.40956831,998.6799927,9284.570313,1730.699951,5611.02002
2003-07-28,31.87355804,0.0,0.0,0.0,0.0,3.529913902,5.399595737,996.5200195,9266.509766,1735.359985,5606.609863
2003-07-29,31.67891502,0.0,0.0,0.0,0.0,3.512489319,5.394611359,989.2800293,9204.459961,1731.369995,5570.589844
2003-07-30,31.67219925,0.0,0.0,0.0,0.0,3.522944927,5.394611359,987.4899902,9200.049805,1720.910034,5557.529785
2003-07-31,31.74939728,0.0,0.0,0.0,0.0,3.507540941,5.398116589,990.3099976,9233.799805,1735.02002,5558.990234
2003-08-01,31.38355446,0.0,0.0,0.0,0.0,3.507540941,5.393110275,980.1500244,9153.969727,1715.619995,5505.72998
2003-08-04,31.46410942,0.0,0.0,0.0,0.0,3.521543264,5.398116589,982.8200073,9186.040039,1714.060059,5515.680176
2003-08-05,30.90363884,0.0,0.0,0.0,0.0,3.504040718,5.388104916,965.460022,9036.320313,1673.5,5451.02002
2003-08-06,30.92711639,0.0,0.0,0.0,0.0,3.525044918,5.393110275,967.0800171,9061.740234,1652.680054,5460.910156
2003-08-07,31.12849998,0.0,0.0,0.0,0.0,3.532048225,5.398116589,974.1199951,9126.450195,1652.180054,5499.990234
2003-08-08,31.21574211,0.0,0.0,0.0,0.0,3.535548449,5.398116589,977.5900269,9191.089844,1644.030029,5526.419922
2003-08-11,31.36343765,0.0,0.0,0.0,0.0,3.525044918,5.393110275,980.5900269,9217.349609,1661.51001,5552.290039
2003-08-12,31.71583366,0.0,0.0,0.0,0.0,3.528544188,5.393110275,990.3499756,9310.05957,1687.01001,5594.899902
2003-08-13,31.52788544,0.0,0.0,0.0,0.0,3.497037172,5.378102303,984.0300293,9271.759766,1686.609985,5569.620117
2003-08-14,31.72254372,0.0,0.0,0.0,0.0,3.490034819,5.378102303,990.5100098,9310.55957,1700.339966,5610.47998
2003-08-15,31.69904137,0.0,0.0,0.0,0.0,3.493537903,5.378102303,990.6699829,9321.69043,1702.01001,5616.359863
2003-08-18,32.06150818,0.0,0.0,0.0,0.0,3.504040718,5.378102303,999.7399902,9412.450195,1739.48999,5652.009766
2003-08-19,32.1789856,0.0,0.0,0.0,0.0,3.518046379,5.383102417,1002.349976,9428.900391,1761.109985,5657.799805
2003-08-20,32.17562103,0.0,0.0,0.0,0.0,3.511040449,5.383102417,1000.299988,9397.509766,1760.540039,5645.140137
2003-08-21,32.3199501,0.0,0.0,0.0,0.0,3.497037172,5.368098259,1003.27002,9423.679688,1777.550049,5656.870117
2003-08-22,31.98431969,0.0,0.0,0.0,0.0,3.504040718,5.37309885,993.0599976,9348.870117,1765.319946,5594.930176
2003-08-25,31.95075607,0.0,0.0,0.0,0.0,3.493537903,5.368098259,993.710022,9317.639648,1764.310059,5585.640137
2003-08-26,32.05815125,0.0,0.0,0.0,0.0,3.500540495,5.37309885,996.7299805,9340.450195,1770.650024,5597.490234
2003-08-27,32.10178375,0.0,0.0,0.0,0.0,3.493537903,5.363097191,996.789978,9333.790039,1782.130005,5605.72998
2003-08-28,32.33670807,0.0,0.0,0.0,0.0,3.511040449,5.37309885,1002.840027,9374.209961,1800.180054,5639.149902
2003-08-29,32.50788116,0.0,0.0,0.0,0.0,3.519469976,5.389659882,1008.01001,9415.820313,1810.449951,5660.160156
2003-09-02,32.9811058,0.0,0.0,0.0,0.0,3.498396873,5.379621506,1021.98999,9523.269531,1841.47998,5732.27002
2003-09-03,33.07507706,0.0,0.0,0.0,0.0,3.494884253,5.379621506,1026.27002,9568.459961,1852.900024,5759.799805
2003-09-04,33.17238998,0.0,0.0,0.0,0.0,3.508934259,5.389659882,1027.969971,9587.900391,1868.969971,5768.549805
2003-09-05,32.99452209,0.0,0.0,0.0,0.0,3.537034988,5.404713631,1021.390015,9503.339844,1858.23999,5747.680176
2003-09-08,33.31000137,0.0,0.0,0.0,0.0,3.533522606,5.404713631,1031.640015,9586.290039,1888.619995,5805.600098
2003-09-09,33.07507706,0.0,0.0,0.0,0.0,3.537034988,5.409733295,1023.169983,9507.200195,1873.430054,5766.180176
2003-09-10,32.61193085,0.0,0.0,0.0,0.0,3.554596901,5.414752007,1010.919983,9420.459961,1823.810059,5708.22998
2003-09-11,32.82336426,0.0,0.0,0.0,0.0,3.544060469,5.409733295,1016.419983,9459.759766,1846.089966,5734.509766
2003-09-12,32.91397858,0.0,0.0,0.0,0.0,3.558107376,5.414752007,1018.630005,9471.549805,1855.030029,5749.259766
2003-09-15,32.73947144,0.0,0.0,0.0,0.0,3.561619997,5.419765472,1014.809998,9448.80957,1845.699951,5730.439941
2003-09-16,33.259655,0.0,0.0,0.0,0.0,3.554596901,5.419765472,1029.319946,9567.339844,1887.25,5800.180176
2003-09-17,33.14220428,0.0,0.0,0.0,0.0,3.572158575,5.424792767,1025.969971,9545.650391,1883.099976,5787.089844
2003-09-18,33.56171417,0.0,0.0,0.0,0.0,3.572158575,5.424792767,1039.579956,9659.129883,1909.550049,5855.970215
2003-09-19,33.4408989,0.0,0.0,0.0,0.0,3.572158575,5.424792767,1036.300049,9644.820313,1905.699951,5847.879883
2003-09-22,33.05828094,0.0,0.0,0.0,0.0,3.561619997,5.419765472,1022.820007,9535.410156,1874.619995,5771.100098
2003-09-23,33.24288559,0.0,0.0,0.0,0.0,3.565134287,5.424792767,1029.030029,9576.040039,1901.719971,5794.220215
2003-09-24,32.66897583,0.0,0.0,0.0,0.0,3.579185009,5.424792767,1009.380005,9425.509766,1843.699951,5712.620117
2003-09-25,32.39041519,0.0,0.0,0.0,0.0,3.582696676,5.424792767,1003.27002,9343.959961,1817.23999,5679.629883
2003-09-26,32.17226028,0.0,0.0,0.0,0.0,3.596743345,5.42980814,996.8499756,9313.080078,1792.069946,5644.140137
2003-09-29,32.36088562,0.0,0.0,0.0,0.0,3.58972168,5.42980814,1006.580017,9380.240234,1824.560059,5685.350098
2003-09-30,32.16552734,0.0,0.0,0.0,0.0,3.62815094,5.462533474,995.9699707,9275.05957,1786.939941,5644.029785
2003-10-01,32.80884171,0.0,0.0,0.0,0.0,3.62815094,5.462533474,1018.219971,9469.200195,1832.25,5768.319824
2003-10-02,32.95703888,0.0,0.0,0.0,0.0,3.617574692,5.457499504,1020.23999,9487.799805,1836.219971,5779.959961
2003-10-03,33.31742096,0.0,0.0,0.0,0.0,3.585842133,5.442397594,1029.849976,9572.30957,1880.569946,5831.779785
2003-10-06,33.46224594,0.0,0.0,0.0,0.0,3.596420765,5.44742775,1034.349976,9594.980469,1893.459961,5858.02002
2003-10-07,33.61383057,0.0,0.0,0.0,0.0,3.582314253,5.442397594,1039.25,9654.610352,1907.849976,5876.560059
2003-10-08,33.4858284,0.0,0.0,0.0,0.0,3.582314253,5.442397594,1033.780029,9630.900391,1893.780029,5855.339844
2003-10-09,33.57341385,0.0,0.0,0.0,0.0,3.575263262,5.442397594,1038.72998,9680.009766,1911.900024,5886.890137
2003-10-10,33.62730026,0.0,0.0,0.0,0.0,3.582314253,5.442397594,1038.060059,9674.679688,1915.310059,5897.0
2003-10-13,33.86642838,0.0,0.0,0.0,0.0,3.582314253,5.442397594,1045.349976,9764.379883,1933.530029,5940.75
2003-10-14,34.01799774,0.0,0.0,0.0,0.0,3.571737766,5.437355042,1049.47998,9812.980469,1943.189941,5960.279785
2003-10-15,33.90010452,0.0,0.0,0.0,0.0,3.56116271,5.432326794,1046.76001,9803.049805,1939.099976,5935.609863
2003-10-16,34.03820038,0.0,0.0,0.0,0.0,3.55411005,5.422254086,1050.069946,9791.719727,1950.140015,5952.25
2003-10-17,33.67107773,0.0,0.0,0.0,0.0,3.564688206,5.42729044,1039.319946,9721.790039,1912.359985,5907.120117
2003-10-20,33.79906845,0.0,0.0,0.0,0.0,3.564688206,5.42729044,1044.680054,9777.94043,1925.140015,5930.680176
2003-10-21,33.84621429,0.0,0.0,0.0,0.0,3.568213701,5.42729044,1046.030029,9747.639648,1940.900024,5937.990234
2003-10-22,33.41171646,0.0,0.0,0.0,0.0,3.582314253,5.432326794,1030.359985,9598.240234,1898.069946,5858.129883
2003-10-23,33.46224594,0.0,0.0,0.0,0.0,3.575263262,5.42729044,1033.77002,9613.129883,1885.51001,5864.330078
2003-10-24,33.27364349,0.0,0.0,0.0,0.0,3.589367628,5.437355042,1028.910034,9582.459961,1865.589966,5851.140137
2003-10-27,33.46561813,0.0,0.0,0.0,0.0,3.582314253,5.432326794,1031.130005,9608.160156,1882.910034,5870.180176
2003-10-28,33.91021729,0.0,0.0,0.0,0.0,3.592895269,5.437355042,1046.790039,9748.30957,1932.26001,5945.930176
2003-10-29,34.05167007,0.0,0.0,0.0,0.0,3.582314253,5.437355042,1048.109985,9774.530273,1936.560059,5952.390137
2003-10-30,33.95734787,0.0,0.0,0.0,0.0,3.571737766,5.42729044,1046.939941,9786.610352,1932.689941,5951.370117
2003-10-31,34.11229706,0.0,0.0,0.0,0.0,3.594401836,5.450020313,1050.709961,9801.120117,1932.209961,5959.009766
2003-11-03,34.32113266,0.0,0.0,0.0,0.0,3.583779812,5.444972038,1059.02002,9858.459961,1967.699951,5995.97998
2003-11-04,34.22008133,0.0,0.0,0.0,0.0,3.594401836,5.450020313,1053.25,9838.830078,1957.969971,5975.919922
2003-11-05,34.2807045,0.0,0.0,0.0,0.0,3.583779812,5.439916611,1051.810059,9820.830078,1959.369995,5966.580078
2003-11-06,34.42554092,0.0,0.0,0.0,0.0,3.573159456,5.434863091,1058.050049,9856.969727,1976.369995,5985.240234
2003-11-07,34.27059555,0.0,0.0,0.0,0.0,3.566073656,5.429820061,1053.209961,9809.790039,1970.73999,5989.169922
2003-11-10,34.09883881,0.0,0.0,0.0,0.0,3.562530041,5.429820061,1047.109985,9756.530273,1941.640015,5950.680176
2003-11-11,34.03485107,0.0,0.0,0.0,0.0,3.562530041,5.429820061,1046.569946,9737.790039,1930.75,5941.200195
2003-11-12,34.44573975,0.0,0.0,0.0,0.0,3.573159456,5.434863091,1058.530029,9848.830078,1973.109985,6018.939941
2003-11-13,34.4996376,0.0,0.0,0.0,0.0,3.597940207,5.444972038,1058.410034,9837.94043,1967.349976,6036.810059
2003-11-14,34.23355103,0.0,0.0,0.0,0.0,3.60856843,5.450020313,1050.349976,9768.679688,1930.26001,6010.72998
2003-11-17,33.96409607,0.0,0.0,0.0,0.0,3.615651369,5.455066681,1043.630005,9710.830078,1909.609985,5963.350098
2003-11-18,33.67780685,0.0,0.0,0.0,0.0,3.619193554,5.455066681,1034.150024,9624.160156,1881.75,5939.049805
2003-11-19,33.91693497,0.0,0.0,0.0,0.0,3.60856843,5.450020313,1042.439941,9690.459961,1899.650024,5967.129883
2003-11-20,33.66771317,0.0,0.0,0.0,0.0,3.619193554,5.450020313,1033.650024,9619.419922,1881.920044,5924.779785
2003-11-21,33.6879158,0.0,0.0,0.0,0.0,3.622734308,5.450020313,1035.280029,9628.530273,1893.880005,5942.319824
2003-11-24,34.27059555,0.0,0.0,0.0,0.0,3.60856843,5.444972038,1052.079956,9747.790039,1947.140015,6016.089844
2003-11-25,34.35479736,0.0,0.0,0.0,0.0,3.615651369,5.450020313,1053.890015,9763.94043,1943.040039,6033.189941
2003-11-26,34.54341507,0.0,0.0,0.0,0.0,3.605027437,5.444972038,1058.449951,9779.570313,1953.310059,6068.77002
2003-11-28,34.6242485,0.0,0.0,0.0,0.0,3.608935118,5.456619263,1058.199951,9782.459961,1960.26001,6073.02002
2003-12-01,34.97792053,0.0,0.0,0.0,0.0,3.598269939,5.451554775,1070.119995,9899.049805,1989.819946,6147.350098
2003-12-02,34.8903389,0.0,0.0,0.0,0.0,3.601824522,5.451554775,1066.619995,9853.639648,1980.069946,6139.620117
2003-12-03,34.76572418,0.0,0.0,0.0,0.0,3.598269939,5.451554775,1064.72998,9873.419922,1960.25,6142.779785
2003-12-04,34.89370728,0.0,0.0,0.0,0.0,3.605380297,5.451554775,1069.719971,9930.820313,1968.800049,6153.899902
2003-12-05,34.6006813,0.0,0.0,0.0,0.0,3.630271912,5.46675539,1061.5,9862.679688,1937.819946,6122.890137
2003-12-08,34.88697433,0.0,0.0,0.0,0.0,3.623161077,5.461686134,1069.300049,9965.269531,1948.849976,6166.169922
2003-12-09,34.51985168,0.0,0.0,0.0,0.0,3.612490892,5.461686134,1060.180054,9923.419922,1908.319946,6137.169922
2003-12-10,34.42216873,0.0,0.0,0.0,0.0,3.616047382,5.461686134,1059.050049,9921.860352,1904.650024,6108.649902
2003-12-11,34.88358688,0.0,0.0,0.0,0.0,3.630271912,5.471815586,1071.209961,10008.16016,1942.319946,6176.850098
2003-12-12,34.99475861,0.0,0.0,0.0,0.0,3.630271912,5.471815586,1074.140015,10042.16016,1949.0,6196.290039
2003-12-15,34.71855164,0.0,0.0,0.0,0.0,3.626716375,5.46675539,1068.040039,10022.82031,1918.26001,6172.02002
2003-12-16,34.89370728,0.0,0.0,0.0,0.0,3.630271912,5.471815586,1075.130005,10129.55957,1924.290039,6207.049805
2003-12-17,34.99475861,0.0,0.0,0.0,0.0,3.637384176,5.471815586,1076.47998,10145.25977,1921.329956,6215.990234
2003-12-18,35.36525345,0.0,0.0,0.0,0.0,3.64449501,5.471815586,1089.180054,10248.08008,1956.180054,6288.049805
2003-12-19,35.31472397,0.0,0.0,0.0,0.0,3.64449501,5.471815586,1088.660034,10278.21973,1951.02002,6284.299805
2003-12-22,35.51496124,0.0,0.0,0.0,0.0,3.640938044,5.471815586,1092.939941,10338.0,1955.800049,6321.839844
2003-12-23,35.65024948,0.0,0.0,0.0,0.0,3.623161077,5.461686134,1096.02002,10341.25977,1974.780029,6337.47998
2003-12-24,35.61642075,0.0,0.0,0.0,0.0,3.637384176,5.471815586,1094.040039,10305.19043,1969.22998,6350.339844
2003-12-26,35.61642075,0.0,0.0,0.0,0.0,3.640938044,5.471815586,1095.890015,10324.66992,1973.140015,6364.339844
2003-12-29,36.05615616,0.0,0.0,0.0,0.0,3.630271912,5.471815586,1109.47998,10450.0,2006.47998,6442.200195
2003-12-30,36.11025238,0.0,0.0,0.0,0.0,3.623161077,5.46675539,1109.640015,10425.04004,2009.880005,6443.600098
2003-12-31,36.0087738,0.0,0.0,0.0,0.0,3.64474535,5.489114285,1111.920044,10453.91992,2003.369995,6464.0
2004-01-02,36.03244781,0.0,0.0,0.0,0.0,3.626758337,5.478951454,1108.47998,10409.84961,2006.680054,6451.259766
2004-01-05,36.43495941,0.0,0.0,0.0,0.0,3.623161793,5.478951454,1122.219971,10544.07031,2047.359985,6534.580078
